full_text,created_at,Link
Penegasan Prabowo soal Sikap RI di Laut China Selatan,"Kamis, 14 Nov 2024 20:34 WIB",https://news.detik.com/berita/d-7639037/penegasan-prabowo-soal-sikap-ri-di-laut-china-selatan
"Anggaran Cekak, AHY Cari Investor Bangun Giant Sea Wall Prabowo","Senin, 02 Des 2024 15:18 WIB",https://finance.detik.com/infrastruktur/d-7667140/anggaran-cekak-ahy-cari-investor-bangun-giant-sea-wall-prabowo
"Sikat Tambang Ilegal, Dirjen Gakkum ESDM Bakal Ditunjuk Prabowo","Jumat, 20 Des 2024 14:23 WIB",https://finance.detik.com/energi/d-7695858/sikat-tambang-ilegal-dirjen-gakkum-esdm-bakal-ditunjuk-prabowo
"Kunjungi Presiden Xi Jinping, Prabowo Disambut Upacara Kenegaraan","Sabtu, 09 Nov 2024 18:07 WIB",https://news.detik.com/berita/d-7630407/kunjungi-presiden-xi-jinping-prabowo-disambut-upacara-kenegaraan
Pj Bupati Bogor Nyoblos di TPS 08 Kediaman Presiden Prabowo,"Rabu, 27 Nov 2024 10:24 WIB",https://news.detik.com/pilkada/d-7658791/pj-bupati-bogor-nyoblos-di-tps-08-kediaman-presiden-prabowo
"Prabowo Pakai MV3 Garuda Limousine, Mercy Dampingi dengan S680 Guard","Rabu, 13 Nov 2024 13:43 WIB",https://oto.detik.com/mobil/d-7636333/prabowo-pakai-mv3-garuda-limousine-mercy-dampingi-dengan-s680-guard
Perintah Prabowo ke Dirut Baru Garuda: Harga Tiket Harus Turun!,"Jumat, 15 Nov 2024 19:00 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7640655/perintah-prabowo-ke-dirut-baru-garuda-harga-tiket-harus-turun
Gerindra Puji Makan Bergizi Gratis Terwujud di Hari ke-79 Pemerintah Prabowo,"Selasa, 07 Jan 2025 08:42 WIB",https://news.detik.com/berita/d-7720708/gerindra-puji-makan-bergizi-gratis-terwujud-di-hari-ke-79-pemerintah-prabowo
Prabowo Memulai Lawatan Kenegaraan Perdana ke China Hari Ini,"Jumat, 08 Nov 2024 08:29 WIB",https://news.detik.com/berita/d-7628024/prabowo-memulai-lawatan-kenegaraan-perdana-ke-china-hari-ini
"Di Depan Pengusaha China, Prabowo: Kerja Sama Jalan Menuju Kemakmuran","Minggu, 10 Nov 2024 23:10 WIB",https://news.detik.com/berita/d-7631997/di-depan-pengusaha-china-prabowo-kerja-sama-jalan-menuju-kemakmuran
Prabowo ke Rakyat Jateng: Berilah Suaramu untuk Luthfi-Yasin,"Sabtu, 09 Nov 2024 14:35 WIB",https://news.detik.com/berita/d-7630122/prabowo-ke-rakyat-jateng-berilah-suaramu-untuk-luthfi-yasin
"Prabowo Mau RI Swasembada Pangan 2027, Gimana Caranya?","Jumat, 29 Nov 2024 08:35 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7662328/prabowo-mau-ri-swasembada-pangan-2027-gimana-caranya
Mendes Ungkap Arahan Prabowo Agar Swasembada Pangan di Desa-desa,"Jumat, 15 Nov 2024 13:30 WIB",https://news.detik.com/berita/d-7639872/mendes-ungkap-arahan-prabowo-agar-swasembada-pangan-di-desa-desa
Rincian Utang Pemerintah Rp 8.560 T di Awal Prabowo Menjabat,"Jumat, 29 Nov 2024 07:30 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7661877/rincian-utang-pemerintah-rp-8-560-t-di-awal-prabowo-menjabat
Menkum Ungkap Pesan Prabowo: Jangan Lahirkan Banyak Undang-Undang,"Jumat, 15 Nov 2024 12:26 WIB",https://news.detik.com/berita/d-7639737/menkum-ungkap-pesan-prabowo-jangan-lahirkan-banyak-undang-undang
Mendes Yandri akan Optimalkan Desa Thematic Dukung Program Pangan Prabowo,"Kamis, 19 Des 2024 23:00 WIB",https://www.detik.com/jatim/berita/d-7695105/mendes-yandri-akan-optimalkan-desa-thematic-dukung-program-pangan-prabowo
"Dukung Ketahanan Pangan Prabowo, Kapolri Tambah Kurikulum di SMK Bhayangkara","Senin, 11 Nov 2024 14:16 WIB",https://news.detik.com/berita/d-7632853/dukung-ketahanan-pangan-prabowo-kapolri-tambah-kurikulum-di-smk-bhayangkara
Prabowo Rapat Daring Bareng Menteri Bahas Erupsi Gunung Lewotobi,"Selasa, 12 Nov 2024 23:19 WIB",https://www.detik.com/jateng/berita/d-7635605/prabowo-rapat-daring-bareng-menteri-bahas-erupsi-gunung-lewotobi
Prabowo: Saya Percaya Luthfi-Yasin Tokoh yang Tepat untuk Jateng,"Sabtu, 09 Nov 2024 13:27 WIB",https://news.detik.com/berita/d-7630032/prabowo-saya-percaya-luthfi-yasin-tokoh-yang-tepat-untuk-jateng
Haerul Warisin Klaim Punya Akses Dekat dengan Prabowo,"Selasa, 12 Nov 2024 20:14 WIB",https://www.detik.com/bali/pilkada/d-7635432/haerul-warisin-klaim-punya-akses-dekat-dengan-prabowo
"Video: Prabowo Tiba di AS, Disambut Diaspora Indonesia","Senin, 11 Nov 2024 09:50 WIB",https://20.detik.com/detikupdate/20241111-241111064/video-prabowo-tiba-di-as-disambut-diaspora-indonesia
"CEO Nvidia Jensen Huang Ditelepon Prabowo, Ini Obrolannya","Kamis, 14 Nov 2024 13:05 WIB",https://inet.detik.com/cyberlife/d-7638015/ceo-nvidia-jensen-huang-ditelepon-prabowo-ini-obrolannya
Konglomerat RI Ikut Sambut Prabowo Kunjungan Kerja di China,"Sabtu, 09 Nov 2024 20:01 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7630564/konglomerat-ri-ikut-sambut-prabowo-kunjungan-kerja-di-china
Gerindra Tegaskan Dukungan Prabowo ke Luthfi-Yasin sebagai Ketum Parpol,"Minggu, 10 Nov 2024 13:45 WIB",https://news.detik.com/pilkada/d-7631291/gerindra-tegaskan-dukungan-prabowo-ke-luthfi-yasin-sebagai-ketum-parpol
Prabowo Bawa Oleh-oleh Investasi Rp 156 T dari China,"Senin, 11 Nov 2024 05:55 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7631938/prabowo-bawa-oleh-oleh-investasi-rp-156-t-dari-china
Prabowo Ingin Belajar dari Pengalaman Tiongkok soal Pengentasan Kemiskinan,"Sabtu, 09 Nov 2024 14:44 WIB",https://news.detik.com/berita/d-7630128/prabowo-ingin-belajar-dari-pengalaman-tiongkok-soal-pengentasan-kemiskinan
Prabowo Ingin Belajar dari Pengalaman Tiongkok soal Pengentasan Kemiskinan,"Sabtu, 09 Nov 2024 14:37 WIB",https://news.detik.com/pilkada/d-7630123/prabowo-ingin-belajar-dari-pengalaman-tiongkok-soal-pengentasan-kemiskinan
Penasihat Khusus Prabowo Ingatkan Suntik Mati PLTU Harus Hati-hati!,"Kamis, 28 Nov 2024 15:35 WIB",https://finance.detik.com/energi/d-7661413/penasihat-khusus-prabowo-ingatkan-suntik-mati-pltu-harus-hati-hati
Prabowo Teken Keppres Penunjukan Gibran Jalankan Tugas Presiden,"Sabtu, 09 Nov 2024 19:50 WIB",https://news.detik.com/berita/d-7630555/prabowo-teken-keppres-penunjukan-gibran-jalankan-tugas-presiden
Tentang Pesan Prabowo agar Pemerintahan Bersih dari Dendam Politik,"Sabtu, 09 Nov 2024 07:25 WIB",https://news.detik.com/berita/d-7629663/tentang-pesan-prabowo-agar-pemerintahan-bersih-dari-dendam-politik
"Soal Prabowo 'Endorse' Luthfi-Yasin, Andika: Kami Juga Ingin Didukung","Minggu, 10 Nov 2024 23:54 WIB",https://www.detik.com/jateng/pilkada/d-7632007/soal-prabowo-endorse-luthfi-yasin-andika-kami-juga-ingin-didukung
"Utang Pemerintah di Awal Prabowo Menjabat Tembus Rp 8.560,36 T","Kamis, 28 Nov 2024 10:17 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7660707/utang-pemerintah-di-awal-prabowo-menjabat-tembus-rp-8-560-36-t
"Kampanye di Oeba, Melki-Jhoni Klaim Didukung Prabowo-Gibran","Senin, 18 Nov 2024 19:21 WIB",https://www.detik.com/bali/pilkada/d-7644980/kampanye-di-oeba-melki-jhoni-klaim-didukung-prabowo-gibran
"Prabowo Minta Suntik Mati PLTU Batu Bara, Ilmuwan Dukung Tapi...","Selasa, 26 Nov 2024 16:00 WIB",https://inet.detik.com/science/d-7657632/prabowo-minta-suntik-mati-pltu-batu-bara-ilmuwan-dukung-tapi
Prabowo Ajak Bos Perusahaan Raksasa AS buat Investasi di RI,"Rabu, 13 Nov 2024 21:30 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7637276/prabowo-ajak-bos-perusahaan-raksasa-as-buat-investasi-di-ri
Dua Perintah Terbaru dari Prabowo soal Proyek IKN,"Rabu, 20 Nov 2024 07:30 WIB",https://finance.detik.com/infrastruktur/d-7646882/dua-perintah-terbaru-dari-prabowo-soal-proyek-ikn
"Keppres Belum Diteken Prabowo, Jakarta Masih Ibu Kota Negara","Senin, 18 Nov 2024 14:01 WIB",https://finance.detik.com/infrastruktur/d-7644248/keppres-belum-diteken-prabowo-jakarta-masih-ibu-kota-negara
"Prabowo Kunker ke Sejumlah Negara, Harap Kerja Sama Energi-Perdagangan","Jumat, 08 Nov 2024 14:12 WIB",https://news.detik.com/berita/d-7628650/prabowo-kunker-ke-sejumlah-negara-harap-kerja-sama-energi-perdagangan
"Muhammadiyah Gelar Tanwir dan Peringatan Milad di NTT, Undang Prabowo","Senin, 18 Nov 2024 11:58 WIB",https://news.detik.com/berita/d-7643970/muhammadiyah-gelar-tanwir-dan-peringatan-milad-di-ntt-undang-prabowo
Video: Kedatangan Prabowo ke Beijing Disambut Ramai Mahasiswa asal Indonesia,"Sabtu, 09 Nov 2024 08:23 WIB",https://20.detik.com/detikupdate/20241109-241109048/video-kedatangan-prabowo-ke-beijing-disambut-ramai-mahasiswa-asal-indonesia
"Ara Kirim Surat ke Prabowo, Usul Perubahan Anggota Komite Tapera","Rabu, 27 Nov 2024 18:58 WIB",https://www.detik.com/properti/berita/d-7660016/ara-kirim-surat-ke-prabowo-usul-perubahan-anggota-komite-tapera
"Prabowo Mendarat di Amerika, Langsung Dijemput Mobil Keren Ini","Senin, 11 Nov 2024 11:14 WIB",https://oto.detik.com/mobil/d-7632477/prabowo-mendarat-di-amerika-langsung-dijemput-mobil-keren-ini
"Video: Momen Prabowo Bertemu PM Australia, Bahas Penguatan Kerja Sama","Jumat, 15 Nov 2024 10:40 WIB",https://20.detik.com/detikupdate/20241115-241115064/video-momen-prabowo-bertemu-pm-australia-bahas-penguatan-kerja-sama
"""Nine Dash Line"" China: Apakah Prabowo Setuju?","Jumat, 22 Nov 2024 16:10 WIB",https://news.detik.com/kolom/d-7651772/nine-dash-line-china-apakah-prabowo-setuju
"Prabowo Kantongi Skema Baru Subsidi BBM, Kini Tunggu Data BPS","Sabtu, 30 Nov 2024 08:30 WIB",https://finance.detik.com/energi/d-7664053/prabowo-kantongi-skema-baru-subsidi-bbm-kini-tunggu-data-bps
"Keberatan Aturan Rokok Kemasan Polos, Petani Minta Ini ke Prabowo","Kamis, 14 Nov 2024 09:53 WIB",https://finance.detik.com/industri/d-7637630/keberatan-aturan-rokok-kemasan-polos-petani-minta-ini-ke-prabowo
Prabowo Jemput Investasi Raksasa Migas Inggris Rp 111 Triliun,"Jumat, 22 Nov 2024 11:13 WIB",https://finance.detik.com/energi/d-7651209/prabowo-jemput-investasi-raksasa-migas-inggris-rp-111-triliun
Video Xi Jinping ke Prabowo: China Siap Dukung Pemerintahan Anda!,"Sabtu, 09 Nov 2024 21:07 WIB",https://20.detik.com/detikupdate/20241109-241109087/video-xi-jinping-ke-prabowo-china-siap-dukung-pemerintahan-anda
Prabowo Perintahkan Pusat Hadir Selamatkan Warga Terdampak Erupsi Lewotobi,"Selasa, 12 Nov 2024 23:34 WIB",https://news.detik.com/berita/d-7635612/prabowo-perintahkan-pusat-hadir-selamatkan-warga-terdampak-erupsi-lewotobi
Video: Pertemuan Prabowo-Biden Bahas Gaza hingga Laut Cina Selatan,"Kamis, 14 Nov 2024 08:07 WIB",https://20.detik.com/detikupdate/20241114-241114055/video-pertemuan-prabowo-biden-bahas-gaza-hingga-laut-cina-selatan
"Prabowo-PM Inggris Bahas Situasi Timteng, Serukan Gencatan Senjata Gaza","Jumat, 22 Nov 2024 06:32 WIB",https://news.detik.com/berita/d-7650849/prabowo-pm-inggris-bahas-situasi-timteng-serukan-gencatan-senjata-gaza
"Daftar 7 Menko Prabowo Minta Tambah Anggaran, Ini Paling Jumbo","Selasa, 03 Des 2024 07:00 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7667953/daftar-7-menko-prabowo-minta-tambah-anggaran-ini-paling-jumbo
"Ukraina Terbitkan Prangko Edisi Presiden Prabowo Subianto, Ini Wujudnya","Jumat, 08 Nov 2024 16:34 WIB",https://news.detik.com/berita/d-7628975/ukraina-terbitkan-prangko-edisi-presiden-prabowo-subianto-ini-wujudnya
Video: Pimpinan DPR Apresiasi Langkah Prabowo Hapus Utang UMKM,"Sabtu, 09 Nov 2024 15:39 WIB",https://20.detik.com/detikupdate/20241109-241109066/video-pimpinan-dpr-apresiasi-langkah-prabowo-hapus-utang-umkm
"Dipercaya Prabowo, Luthfi-Yasin Siap Perjuangkan Jawa Tengah Maju","Sabtu, 09 Nov 2024 18:05 WIB",https://www.detik.com/jateng/berita/d-7630178/dipercaya-prabowo-luthfi-yasin-siap-perjuangkan-jawa-tengah-maju
Video: Agenda Prabowo Akan Makan Malam Bersama Xi Jinping,"Sabtu, 09 Nov 2024 11:04 WIB",https://20.detik.com/detikupdate/20241109-241109054/video-agenda-prabowo-akan-makan-malam-bersama-xi-jinping-
Lobi PT BIBU kepada Jokowi-Prabowo demi Bandara Bali Utara,"Jumat, 15 Nov 2024 10:20 WIB",https://www.detik.com/bali/bisnis/d-7639504/lobi-pt-bibu-kepada-jokowi-prabowo-demi-bandara-bali-utara
"Suasana Makan Malam Prabowo dan SBY, Menunya Nasi Goreng Cikeas","Selasa, 05 Nov 2024 12:57 WIB",https://news.detik.com/berita/d-7623113/suasana-makan-malam-prabowo-dan-sby-menunya-nasi-goreng-cikeas
Prabowo-PM Wong Sepakat Serukan Hentikan Kekerasan Israel hingga Myanmar,"Rabu, 06 Nov 2024 13:35 WIB",https://news.detik.com/berita/d-7625049/prabowo-pm-wong-sepakat-serukan-hentikan-kekerasan-israel-hingga-myanmar
Waskita Karya Bakal Bantu Prabowo Wujudkan Program Prioritas,"Selasa, 26 Nov 2024 16:00 WIB",https://finance.detik.com/infrastruktur/d-7657669/waskita-karya-bakal-bantu-prabowo-wujudkan-program-prioritas
Jokowi Senang Prabowo Mampir ke Solo: Semoga Presiden Diberi Kesehatan,"Senin, 04 Nov 2024 09:58 WIB",https://news.detik.com/berita/d-7620914/jokowi-senang-prabowo-mampir-ke-solo-semoga-presiden-diberi-kesehatan
Kala Perjumpaan Jokowi-Prabowo di Solo Disebut Momen Dua Bestie,"Selasa, 05 Nov 2024 08:49 WIB",https://news.detik.com/berita/d-7622660/kala-perjumpaan-jokowi-prabowo-di-solo-disebut-momen-dua-bestie
Video Sederet Arahan Prabowo di Rakornas: Berantas Judol-Hemat Anggaran,"Jumat, 08 Nov 2024 07:09 WIB",https://20.detik.com/detikupdate/20241108-241108053/video-sederet-arahan-prabowo-di-rakornas-berantas-judol-hemat-anggaran
Saatnya PDIP Menentukan Sikap,"Senin, 13 Jan 2025 15:15 WIB",https://news.detik.com/berita/d-7730321/saatnya-pdip-menentukan-sikap
Video: Momen Prabowo Dianugerahi Penghargaan 'El Sol del Peru',"Jumat, 15 Nov 2024 14:55 WIB",https://20.detik.com/detikupdate/20241115-241115084/video-momen-prabowo-dianugerahi-penghargaan-el-sol-del-peru
Hashim Pede Target Prabowo Ekonomi RI 8% Tercapai Sebelum 2029,"Kamis, 14 Nov 2024 06:12 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7637439/hashim-pede-target-prabowo-ekonomi-ri-8-tercapai-sebelum-2029
PDIP Anggap Pertemuan Megawati dengan Prabowo Cuma Masalah Waktu,"Rabu, 06 Nov 2024 18:17 WIB",https://news.detik.com/berita/d-7625747/pdip-anggap-pertemuan-megawati-dengan-prabowo-cuma-masalah-waktu
Prabowo Akan Beri Arahan di Rakornas Pemerintah Pusat-Daerah,"Kamis, 07 Nov 2024 09:20 WIB",https://news.detik.com/berita/d-7626374/prabowo-akan-beri-arahan-di-rakornas-pemerintah-pusat-daerah
"Prabowo Tiba di Rumah Jokowi, Sempat Lambaikan Tangan-Kasih Jempol","Minggu, 03 Nov 2024 18:40 WIB",https://www.detik.com/jateng/berita/d-7620366/prabowo-tiba-di-rumah-jokowi-sempat-lambaikan-tangan-kasih-jempol
Prabowo Sambangi Rumah Jokowi di Solo Malam Ini,"Minggu, 03 Nov 2024 18:52 WIB",https://news.detik.com/berita/d-7620386/prabowo-sambangi-rumah-jokowi-di-solo-malam-ini
Prabowo di Rakornas Pusat-Daerah: Ini Momen Bermanfaat dan Strategic,"Kamis, 07 Nov 2024 11:51 WIB",https://news.detik.com/berita/d-7626682/prabowo-di-rakornas-pusat-daerah-ini-momen-bermanfaat-dan-strategic
Ekonom Sebut KUR Tak Termasuk Utang UMKM yang Dihapus Prabowo,"Sabtu, 16 Nov 2024 11:11 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7641304/ekonom-sebut-kur-tak-termasuk-utang-umkm-yang-dihapus-prabowo
Mensesneg Ungkap Pertimbangan Prabowo Tak Seleksi Ulang Capim KPK,"Rabu, 13 Nov 2024 14:12 WIB",https://news.detik.com/berita/d-7636411/mensesneg-ungkap-pertimbangan-prabowo-tak-seleksi-ulang-capim-kpk
Kapolri Beberkan Strategi Cegah Kebocoran Anggaran Sesuai Arahan Prabowo,"Senin, 11 Nov 2024 14:14 WIB",https://news.detik.com/berita/d-7632847/kapolri-beberkan-strategi-cegah-kebocoran-anggaran-sesuai-arahan-prabowo
"Luthfi Sampaikan Terima Kasih ke Prabowo, Siap Perjuangkan Jateng Maju","Sabtu, 09 Nov 2024 19:45 WIB",https://news.detik.com/pilkada/d-7630553/luthfi-sampaikan-terima-kasih-ke-prabowo-siap-perjuangkan-jateng-maju
Optimisme Relawan Prabowo-Gibran Garut Dipimpin Syakur dan Putri,"Sabtu, 09 Nov 2024 19:00 WIB",https://www.detik.com/jabar/pilkada/d-7629962/optimisme-relawan-prabowo-gibran-garut-dipimpin-syakur-dan-putri
"Bikin Prangko Prabowo, Ini Harapan Ukraina ke Indonesia","Sabtu, 09 Nov 2024 19:42 WIB",https://news.detik.com/berita/d-7630541/bikin-prangko-prabowo-ini-harapan-ukraina-ke-indonesia
"Prabowo Tiba di Rumah Jokowi, Sempat Lambaikan Tangan-Kasih Jempol","Minggu, 03 Nov 2024 18:40 WIB",https://www.detik.com/jateng/berita/d-7620366/prabowo-tiba-di-rumah-jokowi-sempat-lambaikan-tangan-kasih-jempol
Kapan Prabowo Resmikan Istana Garuda? Basuki: Belum Ada Perintah,"Selasa, 05 Nov 2024 14:07 WIB",https://finance.detik.com/infrastruktur/d-7623260/kapan-prabowo-resmikan-istana-garuda-basuki-belum-ada-perintah
"Ara Bersurat ke Prabowo, Usul Penataan Ulang Anggota Komite Tapera","Kamis, 28 Nov 2024 06:30 WIB",https://www.detik.com/properti/berita/d-7660395/ara-bersurat-ke-prabowo-usul-penataan-ulang-anggota-komite-tapera
Ahmad Luthfi: Prabowo-Jokowi Ingin Ada Keberlanjutan di Jawa Tengah,"Selasa, 05 Nov 2024 17:18 WIB",https://news.detik.com/berita/d-7623778/ahmad-luthfi-prabowo-jokowi-ingin-ada-keberlanjutan-di-jawa-tengah
Prabowo Tunjuk Suhaili Jadi Ketua Harian GSN NTB,"Senin, 04 Nov 2024 19:22 WIB",https://www.detik.com/bali/nusra/d-7622167/prabowo-tunjuk-suhaili-jadi-ketua-harian-gsn-ntb
"Prabowo Minta Perjalanan Dinas Hemat, Anggaran Jadi Jaminan Perumahan Rakyat","Rabu, 06 Nov 2024 18:39 WIB",https://news.detik.com/berita/d-7625791/prabowo-minta-perjalanan-dinas-hemat-anggaran-jadi-jaminan-perumahan-rakyat
"Sah! Prabowo Hapus Utang Petani, Nelayan hingga UMKM","Selasa, 05 Nov 2024 19:15 WIB",https://www.detik.com/jogja/bisnis/d-7624016/sah-prabowo-hapus-utang-petani-nelayan-hingga-umkm
Kecepatan Internet RI di Awal Pemerintah Prabowo-Gibran Mengkhawatirkan,"Senin, 25 Nov 2024 06:15 WIB",https://inet.detik.com/cyberlife/d-7655016/kecepatan-internet-ri-di-awal-pemerintah-prabowo-gibran-mengkhawatirkan
Video: Meriahnya Sambutan Diaspora Indonesia untuk Prabowo di Amerika,"Selasa, 12 Nov 2024 02:30 WIB",https://www.detik.com/jabar/berita/d-7632513/video-meriahnya-sambutan-diaspora-indonesia-untuk-prabowo-di-amerika
Prabowo dan Jokowi Wedangan di Omah Semar Solo,"Minggu, 03 Nov 2024 19:25 WIB",https://www.detik.com/jateng/berita/d-7620422/prabowo-dan-jokowi-wedangan-di-omah-semar-solo
"Presiden Prabowo Pilih Kunjungan Perdana ke Merauke, Istana Ungkap Alasannya","Senin, 04 Nov 2024 03:00 WIB",https://www.detik.com/sumut/berita/d-7620708/presiden-prabowo-pilih-kunjungan-perdana-ke-merauke-istana-ungkap-alasannya
Gibran Sebut Prabowo Bakal Temui Jokowi di Solo Sore Ini,"Minggu, 03 Nov 2024 17:07 WIB",https://www.detik.com/jateng/berita/d-7620197/gibran-sebut-prabowo-bakal-temui-jokowi-di-solo-sore-ini
Video Syaikhu Buka Debat: Kami Tegak Lurus dengan Pemerintahan Prabowo,"Senin, 11 Nov 2024 20:26 WIB",https://20.detik.com/detikupdate/20241111-241111138/video-syaikhu-ilham-buka-debat-kami-tegak-lurus-dengan-pemerintahan-prabowo
Ahmad Luthfi Ungkap Isi Pertemuan dengan Prabowo-Jokowi di Solo,"Selasa, 05 Nov 2024 10:33 WIB",https://news.detik.com/berita/d-7622797/ahmad-luthfi-ungkap-isi-pertemuan-dengan-prabowo-jokowi-di-solo
Mentan Ungkap Arahan Prabowo Optimalkan 61 Bendungan Besutan Jokowi,"Jumat, 08 Nov 2024 13:28 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7628524/mentan-ungkap-arahan-prabowo-optimalkan-61-bendungan-besutan-jokowi
Mensos Nilai Kakek Prabowo Sangat Layak Diberi Gelar Pahlawan,"Minggu, 10 Nov 2024 10:48 WIB",https://news.detik.com/berita/d-7631078/mensos-nilai-kakek-prabowo-sangat-layak-diberi-gelar-pahlawan
Prabowo Tak Akan Ulang Seleksi Capim dan Cadewas KPK,"Jumat, 08 Nov 2024 12:35 WIB",https://www.detik.com/sumut/hukum-dan-kriminal/d-7628302/prabowo-tak-akan-ulang-seleksi-capim-dan-cadewas-kpk
"Jadi WNI, Kevin Diks Langsung Janji Ini ke Presiden Prabowo","Minggu, 10 Nov 2024 21:30 WIB",https://www.detik.com/sumut/sepakbola/d-7631659/jadi-wni-kevin-diks-langsung-janji-ini-ke-presiden-prabowo
Istana Jelaskan Maksud Prabowo soal Pemerintah Bersih dari Dendam Politik,"Jumat, 08 Nov 2024 13:35 WIB",https://news.detik.com/berita/d-7628565/istana-jelaskan-maksud-prabowo-soal-pemerintah-bersih-dari-dendam-politik
"Video: Safari Prabowo Temui Presiden-presiden Terdahulu, Megawati Kapan?","Rabu, 06 Nov 2024 06:13 WIB",https://20.detik.com/detikupdate/20241106-241106052/video-safari-prabowo-temui-presiden-presiden-terdahulu-megawati-kapan
Prabowo Resmi Hapus Utang Petani-UMKM: Semoga Bekerja dengan Semangat,"Selasa, 05 Nov 2024 18:38 WIB",https://news.detik.com/berita/d-7623977/prabowo-resmi-hapus-utang-petani-umkm-semoga-bekerja-dengan-semangat
"Prabowo Hapus Utang UMKM-Petani, Mentan: Beri Keringanan Rakyat Kecil","Rabu, 06 Nov 2024 15:16 WIB",https://news.detik.com/berita/d-7625299/prabowo-hapus-utang-umkm-petani-mentan-beri-keringanan-rakyat-kecil
"Diundang Xi Jinping, Prabowo Akan ke China 8-10 November","Selasa, 05 Nov 2024 14:32 WIB",https://news.detik.com/internasional/d-7623315/diundang-xi-jinping-prabowo-akan-ke-china-8-10-november
Kebijakan Prabowo Hapus Utang UMKM Pertanian Akan Dongkrak Ekspansi Bisnis,"Rabu, 06 Nov 2024 12:35 WIB",https://news.detik.com/berita/d-7624898/kebijakan-prabowo-hapus-utang-umkm-pertanian-akan-dongkrak-ekspansi-bisnis
Tim Kampanye Yakin Suara Koster-Giri Tak Terpengaruh Kedatangan Prabowo,"Senin, 04 Nov 2024 12:49 WIB",https://www.detik.com/bali/pilkada/d-7621279/tim-kampanye-yakin-suara-koster-giri-tak-terpengaruh-kedatangan-prabowo
Kala De Gadjah Kampanye Pakai Helikopter Pemberian Prabowo,"Sabtu, 16 Nov 2024 08:18 WIB",https://www.detik.com/bali/pilkada/d-7641149/kala-de-gadjah-kampanye-pakai-helikopter-pemberian-prabowo
Prabowo Tawarkan Kerja Sama Proyek Food Estate ke PM Singapura,"Rabu, 06 Nov 2024 14:08 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7625116/prabowo-tawarkan-kerja-sama-proyek-food-estate-ke-pm-singapura
"Andra Kutip Pesan Prabowo: Tugas Pemimpin Menderita, Bukan Perkaya Diri","Jumat, 08 Nov 2024 00:30 WIB",https://news.detik.com/pilkada/d-7627897/andra-kutip-pesan-prabowo-tugas-pemimpin-menderita-bukan-perkaya-diri
Pemerintah China Dukung Program Makan Bergizi Gratis Prabowo,"Minggu, 10 Nov 2024 04:47 WIB",https://news.detik.com/berita/d-7630820/pemerintah-china-dukung-program-makan-bergizi-gratis-prabowo
Video: Luthfi Pastikan Programnya Selaras dengan Presiden Prabowo,"Minggu, 10 Nov 2024 20:30 WIB",https://20.detik.com/detikupdate/20241110-241110090/video-luthfi-pastikan-programnya-selaras-dengan-presiden-prabowo
Pemerintah China Dukung Program Makan Bergizi Gratis Prabowo,"Minggu, 10 Nov 2024 04:47 WIB",https://news.detik.com/berita/d-7630820/pemerintah-china-dukung-program-makan-bergizi-gratis-prabowo
"Prabowo Tak Mau Buru-buru Luncurkan Danantara, Istana Ungkap Alasannya","Kamis, 07 Nov 2024 15:42 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7627178/prabowo-tak-mau-buru-buru-luncurkan-danantara-istana-ungkap-alasannya
Giant Sea Wall-IKN Masuk Proyek Strategis Pemerintahan Prabowo,"Selasa, 26 Nov 2024 12:33 WIB",https://finance.detik.com/infrastruktur/d-7657252/giant-sea-wall-ikn-masuk-proyek-strategis-pemerintahan-prabowo
4 Perintah Prabowo ke AHY soal Proyek Infrastruktur,"Sabtu, 09 Nov 2024 07:57 WIB",https://finance.detik.com/infrastruktur/d-7629477/4-perintah-prabowo-ke-ahy-soal-proyek-infrastruktur
"Jelang Prabowo Umumkan UMP, Kadin Harap Seimbang Antara Buruh-Pengusaha","Jumat, 29 Nov 2024 16:49 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-7663309/jelang-prabowo-umumkan-ump-kadin-harap-seimbang-antara-buruh-pengusaha
Video Pernyataan Prabowo Setelah Hapus Utang UMKM-Petani-Nelayan,"Rabu, 06 Nov 2024 01:19 WIB",https://20.detik.com/detikupdate/20241106-241106044/video-pernyataan-prabowo-setelah-hapus-utang-umkm-petani-nelayan
Presiden Prabowo Ingatkan Calon Kepala Daerah Harus Rasakan Kebutuhan Rakyat,"Minggu, 03 Nov 2024 18:14 WIB",https://www.detik.com/bali/berita/d-7620346/presiden-prabowo-ingatkan-calon-kepala-daerah-harus-rasakan-kebutuhan-rakyat
